,V1,V2,V3
1,2009,79,15111000
2,2010,74,14960000
3,2011,67,13605000
4,2012,65,13720000
5,2013,60,13075000
6,2014,63,13510000
7,2015,58,13080000
8,2016,54,12455000
9,2017,55,13355000
10,2018,57,13505000
11,2019,52,12330000
12,2020,51,11955000
13,2021,49,11725000
