,V1,V2,V3
1,2009,341,71105300
2,2010,338,79617000
3,2011,310,83759700
4,2012,321,87791000
5,2013,342,81021600
6,2014,311,76979300
7,2015,309,76222800
8,2016,293,74447700
9,2017,290,74533300
10,2018,274,73581600
11,2019,262,69991400
12,2020,250,71714500
13,2021,243,73968400
