,V1,V2,V3
1,2009,41,11227700
2,2010,49,17050900
3,2011,78,30944400
4,2012,129,31936600
5,2013,146,36555200
6,2014,139,35862400
7,2015,55,21403800
8,2016,38,20398500
9,2017,30,19979000
10,2018,36,21119500
11,2019,31,20890000
12,2020,40,24804600
13,2021,39,23998800
