,V1,V2,V3
1,2009,33,6414100
2,2010,27,5449500
3,2011,29,5801400
4,2012,24,5362100
5,2013,37,6383100
6,2014,32,5806100
7,2015,30,5163600
8,2016,31,5651300
9,2017,28,5283300
10,2018,26,4603100
11,2019,29,5280000
12,2020,24,4300500
13,2021,24,4295700
