,V1,V2,V3
1,2009,275,91765800
2,2010,267,94236000
3,2011,282,86611600
4,2012,259,77291400
5,2013,279,80712400
6,2014,279,88933000
7,2015,262,76180900
8,2016,253,83841600
9,2017,241,81881300
10,2018,226,77581900
11,2019,208,79160900
12,2020,208,78367900
13,2021,204,89343300
