,V1,V2,V3
1,2009,26,3038700
2,2010,27,3138200
3,2011,26,2936700
4,2012,27,3047900
5,2013,25,2728200
6,2014,25,2896300
7,2015,21,2542900
8,2016,24,3718600
9,2017,21,3331300
10,2018,20,2831200
11,2019,21,2776700
12,2020,28,4165000
13,2021,20,2849900
