,V1,V2,V3
1,2009,73,183099400
2,2010,86,212965200
3,2011,88,212545600
4,2012,85,231102600
5,2013,95,223922500
6,2014,104,237568200
7,2015,96,207403500
8,2016,100,178395800
9,2017,100,256645700
10,2018,89,231987200
11,2019,97,286266500
12,2020,106,242146200
13,2021,87,245775600
