,V1,V2,V3
1,2009,38,4586100
2,2010,43,5457400
3,2011,39,4717600
4,2012,40,4800000
5,2013,43,5447300
6,2014,43,5897300
7,2015,41,6394100
8,2016,38,5909800
9,2017,36,5575800
10,2018,31,4727700
11,2019,35,4874800
12,2020,29,3861000
13,2021,26,3736700
