,V1,V2,V3
1,2009,311,64237700
2,2010,321,67472900
3,2011,330,71806500
4,2012,325,72551700
5,2013,342,76810400
6,2014,349,80020600
7,2015,313,72543400
8,2016,322,75799300
9,2017,321,75885800
10,2018,310,72771100
11,2019,297,69107100
12,2020,285,68081700
13,2021,288,69083200
