,V1,V2,V3
1,2009,25,4407000
2,2010,21,4385000
3,2011,21,4655000
4,2012,23,5205000
5,2013,21,4730000
6,2014,19,4255000
7,2015,17,3605000
8,2016,12,2630000
9,2017,13,3100000
10,2018,11,2450000
11,2019,9,2100000
12,2020,8,1850000
13,2021,9,1875000
