,V1,V2,V3
1,2009,24,4570000
2,2010,18,3800000
3,2011,15,3375000
4,2012,18,3920000
5,2013,20,4010000
6,2014,16,3520000
7,2015,16,3770000
8,2016,12,2770000
9,2017,13,3020000
10,2018,12,3.00E+06
11,2019,10,2500000
12,2020,7,1750000
13,2021,5,1250000
