,V1,V2,V3
1,2009,3,250000
2,2010,1,250000
3,2011,1,250000
4,2012,2,5.00E+05
5,2013,2,5.00E+05
6,2014,5,1050000
7,2015,3,550000
8,2016,2,3.00E+05
9,2017,3,550000
10,2018,3,575000
11,2019,4,650000
12,2020,3,6.00E+05
13,2021,4,875000
