,V1,V2,V3
1,2009,139,32482500
2,2010,146,33703500
3,2011,157,36628800
4,2012,153,35841200
5,2013,161,37031900
6,2014,159,36973200
7,2015,151,35728700
8,2016,148,34585800
9,2017,144,33809300
10,2018,138,33004900
11,2019,137,33246500
12,2020,116,28503900
13,2021,106,26355000
