,V1,V2,V3
1,2009,17,27445700
2,2010,19,28891400
3,2011,21,28681700
4,2012,30,51308700
5,2013,70,76498300
6,2014,84,60195300
7,2015,86,64875100
8,2016,78,60668100
9,2017,75,60243100
10,2018,72,61257600
11,2019,69,60976100
12,2020,66,59056400
13,2021,71,62797900
