,V1,V2,V3
1,2009,412,81598200
2,2010,404,80715200
3,2011,445,89221800
4,2012,426,86624300
5,2013,499,101465800
6,2014,460,94453600
7,2015,454,94012600
8,2016,446,103133300
9,2017,398,94159500
10,2018,388,104709400
11,2019,362,89763600
12,2020,343,88429100
13,2021,312,80974000
