,V1,V2,V3
1,2009,647,151173500
2,2010,632,150770500
3,2011,663,158842300
4,2012,604,148055600
5,2013,646,157711900
6,2014,624,154925400
7,2015,616,153960700
8,2016,609,153294400
9,2017,588,156113100
10,2018,573,146811400
11,2019,554,143281900
12,2020,538,139733000
13,2021,535,140487300
