,V1,V2,V3
1,2009,73,16440300
2,2010,73,16576900
3,2011,70,16117400
4,2012,66,15582100
5,2013,68,15770000
6,2014,68,15809400
7,2015,67,15529500
8,2016,66,15378900
9,2017,64,15253900
10,2018,61,14753900
11,2019,62,15223900
12,2020,65,16023900
13,2021,58,14398900
