,V1,V2,V3
1,2009,42,7785200
2,2010,43,8650500
3,2011,48,9425500
4,2012,54,10796800
5,2013,55,11100800
6,2014,49,10422800
7,2015,55,11902300
8,2016,57,12324800
9,2017,56,12140800
10,2018,56,12149300
11,2019,49,10252300
12,2020,47,9945800
13,2021,51,10933100
