,V1,V2,V3
1,2009,2,332500
2,2010,3,465800
3,2011,3,650000
4,2012,2,4.00E+05
5,2013,1,150000
6,2014,0,0
7,2015,0,0
8,2016,0,0
9,2017,0,0
10,2018,1,250000
11,2019,1,250000
12,2020,1,250000
13,2021,1,250000
