,V1,V2,V3
1,2009,104,20139300
2,2010,116,23651100
3,2011,131,26584000
4,2012,130,26520500
5,2013,137,28144200
6,2014,134,28215000
7,2015,123,26718300
8,2016,126,27409800
9,2017,113,24226500
10,2018,105,23266400
11,2019,98,21547300
12,2020,103,23369900
13,2021,100,22843700
