,V1,V2,V3
1,2009,304,75210100
2,2010,331,81160800
3,2011,348,85680700
4,2012,336,81800400
5,2013,353,86600100
6,2014,383,94808600
7,2015,350,86825400
8,2016,342,85604300
9,2017,341,85160300
10,2018,343,85399200
11,2019,345,85681600
12,2020,358,89840300
13,2021,355,87218800
