,V1,V2,V3
1,2009,6,1850000
2,2010,6,1850000
3,2011,9,1860000
4,2012,13,2935000
5,2013,24,5620000
6,2014,27,6140000
7,2015,24,5665000
8,2016,25,5525000
9,2017,21,5385000
10,2018,19,4655000
11,2019,18,4605000
12,2020,18,4750000
13,2021,17,4450000
