,V1,V2,V3
1,2009,42,37690200
2,2010,46,52379500
3,2011,50,54246100
4,2012,42,39389100
5,2013,44,47725500
6,2014,43,42499700
7,2015,39,38130900
8,2016,43,40761700
9,2017,42,48125000
10,2018,31,38356700
11,2019,38,61056800
12,2020,41,40354100
13,2021,39,40797400
