,V1,V2,V3
1,2009,0,0
2,2010,0,0
3,2011,0,0
4,2012,0,0
5,2013,3,5.00E+05
6,2014,4,1500000
7,2015,4,1500000
8,2016,3,1.00E+06
9,2017,3,1119800
10,2018,4,869800
11,2019,4,1.00E+06
12,2020,3,1.00E+06
13,2021,3,1.00E+06
