,V1,V2,V3
1,2009,508,120798200
2,2010,513,119709100
3,2011,529,125495100
4,2012,514,118088500
5,2013,551,139800400
6,2014,546,139522700
7,2015,511,125567400
8,2016,500,131193100
9,2017,475,118884200
10,2018,436,109758400
11,2019,397,99914600
12,2020,405,102620600
13,2021,380,99699200
