,V1,V2,V3
1,2009,590,119382300
2,2010,1019,204704400
3,2011,980,204817900
4,2012,1014,214429600
5,2013,1090,218643500
6,2014,1046,224154400
7,2015,1042,220025800
8,2016,1054,235008400
9,2017,958,209788200
10,2018,969,219753100
11,2019,990,223985400
12,2020,1082,242196900
13,2021,1003,225470300
