,V1,V2,V3
1,2009,0,0
2,2010,0,0
3,2011,0,0
4,2012,0,0
5,2013,2,5.00E+05
6,2014,2,5.00E+05
7,2015,2,5.00E+05
8,2016,3,750000
9,2017,3,750000
10,2018,3,5.00E+05
11,2019,3,5.00E+05
12,2020,3,750000
13,2021,1,250000
