,V1,V2,V3
1,2009,130,49248300
2,2010,157,75905000
3,2011,164,78766300
4,2012,172,82326500
5,2013,218,100732900
6,2014,233,89678000
7,2015,213,88730500
8,2016,214,102133300
9,2017,209,104905400
10,2018,196,100035800
11,2019,190,93579700
12,2020,195,105716000
13,2021,165,90446700
