,V1,V2,V3
1,2009,7,2080000
2,2010,9,3143000
3,2011,11,2563000
4,2012,8,1789400
5,2013,7,1539400
6,2014,7,1599300
7,2015,6,1619300
8,2016,7,1674300
9,2017,7,1849300
10,2018,7,1849300
11,2019,7,2074300
12,2020,9,2449300
13,2021,4,899300
