,V1,V2,V3
1,2009,83,18227600
2,2010,82,17787400
3,2011,83,18252000
4,2012,83,18266000
5,2013,81,18313600
6,2014,78,17868000
7,2015,66,15303400
8,2016,66,15461700
9,2017,63,15323300
10,2018,66,15912100
11,2019,57,13837100
12,2020,61,14852300
13,2021,59,14394000
