,V1,V2,V3
1,2009,294,71545200
2,2010,294,71026000
3,2011,289,70191700
4,2012,285,69408100
5,2013,291,70644200
6,2014,296,73482700
7,2015,286,70142700
8,2016,278,68902900
9,2017,284,69729100
10,2018,270,66769300
11,2019,279,69402200
12,2020,292,72824400
13,2021,282,70553300
