,V1,V2,V3
1,2009,130,16735100
2,2010,113,14823700
3,2011,119,16039600
4,2012,122,16629600
5,2013,109,14449500
6,2014,109,14158600
7,2015,103,13823800
8,2016,101,12938100
9,2017,117,14398100
10,2018,104,12204100
11,2019,98,11213300
12,2020,97,10887700
13,2021,87,10176900
