,V1,V2,V3
1,2009,79,33889000
2,2010,84,48387900
3,2011,87,48455200
4,2012,90,49566200
5,2013,95,51467700
6,2014,98,64665700
7,2015,94,45360200
8,2016,92,46060700
9,2017,84,44618700
10,2018,83,44370700
11,2019,79,43179700
12,2020,72,41454700
13,2021,70,40691500
