,V1,V2,V3
1,2009,50,300034600
2,2010,61,422406800
3,2011,54,230900500
4,2012,70,259408100
5,2013,75,258691600
6,2014,59,266415100
7,2015,63,353097000
8,2016,62,434320000
9,2017,61,435537000
10,2018,59,324287000
11,2019,62,521787000
12,2020,70,726683800
13,2021,68,708532000
