,V1,V2,V3
1,2009,5,1148800
2,2010,5,1237200
3,2011,8,1826900
4,2012,7,1814900
5,2013,8,2446900
6,2014,10,3051900
7,2015,9,3030000
8,2016,10,3755000
9,2017,10,3415000
10,2018,10,3148900
11,2019,10,3215000
12,2020,11,3215000
13,2021,12,3215000
