,V1,V2,V3
1,2009,90,265592600
2,2010,94,286798900
3,2011,97,226554200
4,2012,100,273373500
5,2013,152,256984900
6,2014,166,273948900
7,2015,167,292316000
8,2016,148,299124200
9,2017,145,345926800
10,2018,136,383191400
11,2019,137,343574000
12,2020,140,422312100
13,2021,137,460174400
