,V1,V2,V3
1,2009,37,8447700
2,2010,41,9947700
3,2011,36,8593300
4,2012,39,9509300
5,2013,40,9641800
6,2014,39,9541800
7,2015,43,10522300
8,2016,37,8975500
9,2017,39,9525500
10,2018,35,8630000
11,2019,31,7900000
12,2020,26,7200000
13,2021,28,6830000
