,V1,V2,V3
1,2009,29,4730000
2,2010,29,5270000
3,2011,30,5380000
4,2012,22,3785000
5,2013,22,4285000
6,2014,25,4875000
7,2015,24,4885000
8,2016,17,4030000
9,2017,20,4605000
10,2018,19,4600000
11,2019,15,3625000
12,2020,13,3250000
13,2021,13,3250000
