,V1,V2,V3
1,2009,2,305000
2,2010,2,310500
3,2011,7,780500
4,2012,5,680500
5,2013,2,350000
6,2014,5,1370000
7,2015,8,2620000
8,2016,6,1770000
9,2017,6,1770000
10,2018,6,1770000
11,2019,6,1780000
12,2020,4,1500000
13,2021,6,2030000
