,V1,V2,V3
1,2009,23,165428000
2,2010,22,250545100
3,2011,23,114964600
4,2012,18,111067600
5,2013,27,121517000
6,2014,22,115801500
7,2015,22,114967000
8,2016,22,115685600
9,2017,26,117125600
10,2018,26,115833200
11,2019,20,116089600
12,2020,20,116406100
13,2021,30,131336200
