,V1,V2,V3
1,2009,18,3311700
2,2010,17,3084700
3,2011,15,2775000
4,2012,20,4130000
5,2013,20,3300000
6,2014,14,2360000
7,2015,12,1935000
8,2016,11,1510000
9,2017,7,1160000
10,2018,9,1535000
11,2019,9,1535000
12,2020,9,1560000
13,2021,10,1740000
