,V1,V2,V3
1,2009,9,1750000
2,2010,7,1750000
3,2011,8,2.00E+06
4,2012,9,2.00E+06
5,2013,12,2750000
6,2014,8,1750000
7,2015,7,1750000
8,2016,6,1500000
9,2017,6,1500000
10,2018,5,1250000
11,2019,4,1.00E+06
12,2020,3,750000
13,2021,4,1.00E+06
