,V1,V2,V3
1,2009,20,3514400
2,2010,24,4166600
3,2011,25,5129300
4,2012,24,4914300
5,2013,24,5039700
6,2014,25,5078700
7,2015,26,5571600
8,2016,21,4780000
9,2017,21,4605000
10,2018,19,4180000
11,2019,17,3805000
12,2020,15,3380000
13,2021,20,4580000
