,V1,V2,V3
1,2009,191,42123000
2,2010,189,41222100
3,2011,207,46106700
4,2012,245,53660700
5,2013,277,61337600
6,2014,269,61686400
7,2015,254,58660100
8,2016,254,59669500
9,2017,240,57474200
10,2018,227,54807900
11,2019,219,53785600
12,2020,210,51809600
13,2021,218,53521300
