,V1,V2,V3
1,2009,309,86134900
2,2010,326,109297900
3,2011,312,91298200
4,2012,315,92192000
5,2013,331,87591600
6,2014,345,98122200
7,2015,341,96227500
8,2016,346,99360400
9,2017,355,101299300
10,2018,358,102149200
11,2019,362,105792700
12,2020,352,106596400
13,2021,311,101486300
