,V1,V2,V3
1,2009,105,21441000
2,2010,108,22088100
3,2011,106,22503100
4,2012,100,22210600
5,2013,103,22950600
6,2014,98,23340200
7,2015,89,21147500
8,2016,81,19051100
9,2017,80,19273100
10,2018,77,18451400
11,2019,67,16524600
12,2020,76,18774600
13,2021,72,17824600
