,V1,V2,V3
1,2009,10,2150000
2,2010,10,2200000
3,2011,9,1875000
4,2012,7,1125000
5,2013,12,1870000
6,2014,11,2070000
7,2015,11,2075000
8,2016,8,1600000
9,2017,7,1650000
10,2018,6,1400000
11,2019,7,1650000
12,2020,6,1650000
13,2021,5,1400000
