,V1,V2,V3
1,2009,4,377300
2,2010,4,378600
3,2011,3,364000
4,2012,6,833000
5,2013,6,879000
6,2014,6,1124000
7,2015,6,1170000
8,2016,10,1920000
9,2017,6,1500000
10,2018,7,2500000
11,2019,6,1648000
12,2020,5,1148000
13,2021,4,1148000
