,V1,V2,V3
1,2009,67,514430600
2,2010,63,592661300
3,2011,70,476219900
4,2012,70,608850900
5,2013,99,539806800
6,2014,96,503322900
7,2015,96,471098500
8,2016,97,546821400
9,2017,95,621518900
10,2018,95,586595900
11,2019,91,624747400
12,2020,75,676498200
13,2021,71,810584000
