,V1,V2,V3
1,2009,1,250000
2,2010,1,250000
3,2011,1,250000
4,2012,1,250000
5,2013,4,750000
6,2014,3,750000
7,2015,3,750000
8,2016,2,5.00E+05
9,2017,4,2265000
10,2018,4,2265000
11,2019,4,1.00E+06
12,2020,4,1.00E+06
13,2021,5,1250000
