,V1,V2,V3
1,2009,2,5.00E+05
2,2010,2,5.00E+05
3,2011,2,5.00E+05
4,2012,4,850000
5,2013,6,1200000
6,2014,5,1100000
7,2015,3,6.00E+05
8,2016,4,1100000
9,2017,5,1350000
10,2018,4,9.00E+05
11,2019,5,1400000
12,2020,4,1150000
13,2021,4,1150000
