,V1,V2,V3
1,2009,16,2420000
2,2010,14,2730000
3,2011,12,2450000
4,2012,17,3600000
5,2013,21,4325000
6,2014,19,4150000
7,2015,17,3900000
8,2016,14,3150000
9,2017,13,2950000
10,2018,14,3050000
11,2019,14,2975000
12,2020,12,2975000
13,2021,12,2975000
