,V1,V2,V3
1,2009,143,33697700
2,2010,150,33806500
3,2011,147,34069600
4,2012,162,42349800
5,2013,202,47730700
6,2014,201,48299900
7,2015,199,55633100
8,2016,183,44722300
9,2017,182,54433900
10,2018,156,41113500
11,2019,151,40651600
12,2020,142,39738000
13,2021,122,35865300
