"census_tract","RMSE_best"
"134",36027070401,6.40899235216333
"135",36027140101,1.0722483741995
"136",36027150003,0.617462124095001
"137",36027160003,4.26197065085884
"138",36027220100,0.627568041362686
"139",36027220700,0.730656466031689
"140",36039081000,2.65688714021084
"141",36039081102,5.30866536892196
"142",36047003800,4.74356482767463
"143",36047005000,1.03796081819184
"144",36047005300,0.594793082838635
"145",36047017400,3.11677536286805
"146",36047061600,0.588290167309968
"147",36071000100,1.91226854990219
"148",36071000400,0.921943573915893
"149",36071013600,1.22573252877027
"150",36079010800,0.975520833468408
"151",36083040400,6.6438547261588
"152",36083040900,5.47039852632515
"153",36083041000,5.39119887357711
"154",36083051500,3.7690030817713
"155",36083052503,2.52263438670304
"156",36085007000,0.913256388022874
"157",36085007400,0.854857515399892
"158",36085020700,1.0735873675464
"159",36085031902,0.681327046789864
"160",36085032300,3.65478904034714
"161",36087010701,6.67229231268771
"162",36087011000,1.08929251255649
"163",36087013003,0.652778074238761
"164",36087013200,1.01052550443187
"165",36111951300,3.50498531230097
"166",36111952600,4.67187044788915
"167",36111953600,6.05113567799484
"168",36119010300,0.952704107317542
"169",36119010400,1.24473585646903
"170",36119010500,3.5073780454207
"171",36119011800,2.70389562279268
"172",36119013201,2.41435336309159
"173",34003019202,1.24450702570596
"174",34017007400,0.338665329518775
"175",34017007600,6.48924408628015
"176",34017007700,0.309882932242929
"177",34017011600,1.27008949131975
"178",34017014101,0.81472449256766
"179",34017018301,0.170296026910972
"180",34017018701,0.825681252602489
"181",34017019300,0.534895404978568
"182",34023004900,1.0612161045351
"183",34025802000,0.998733455089383
"184",34039039800,1.52031602734459
"185",36005029301,0.785774137432568
"186",36005032300,2.27140114056761
"187",36021001300,6.65937063200203
"188",36021001400,6.25190888813097
"189",36027060100,0.40333103026819
"190",36047000700,0.687158906847837
"191",36047004700,1.21683442252726
"192",36047005201,0.174530325878201
"193",36047005202,6.63854759398526
"194",36047005400,0.754114698384213
"195",36047005601,1.09722125624364
"196",36047028000,6.63725057792802
"197",36047028200,6.19770634582036
"198",36047031400,1.32708490607015
"199",36047061002,0.573876695505194
