"year","census_tract","n_houses"
2010,36119000202,1551
2011,36119000202,1627
2012,36119000202,1664
2013,36119000202,1683
2014,36119000202,1747
2015,36119000202,1746
2016,36119000202,1731
2017,36119000202,1634
2018,36119000202,1458
2019,36119000202,1439
2020,36119000202,1615
