"year","census_tract","n_houses"
2010,36021002000,984
2011,36021002000,1026
2012,36021002000,1074
2013,36021002000,1068
2014,36021002000,1085
2015,36021002000,1079
2016,36021002000,1074
2017,36021002000,1052
2018,36021002000,1090
2019,36021002000,1098
2020,36021002000,1103
