"year","census_tract","n_houses"
2010,36119007200,2751
2011,36119007200,2827
2012,36119007200,2842
2013,36119007200,2916
2014,36119007200,2996
2015,36119007200,2811
2016,36119007200,2766
2017,36119007200,2770
2018,36119007200,2754
2019,36119007200,2730
2020,36119007200,2537
