"year","census_tract","n_houses"
2010,36085020801,3172
2011,36085020801,3168
2012,36085020801,3178
2013,36085020801,3226
2014,36085020801,3297
2015,36085020801,3280
2016,36085020801,3313
2017,36085020801,3321
2018,36085020801,3346
2019,36085020801,3316
