"year","census_tract","n_houses"
2010,36103110600,2935
2011,36103110600,2884
2012,36103110600,2921
2013,36103110600,2970
2014,36103110600,3177
2015,36103110600,3248
2016,36103110600,3313
2017,36103110600,3361
2018,36103110600,3295
2019,36103110600,3207
