"year","census_tract","n_houses"
2010,36085012804,1625
2011,36085012804,1585
2012,36085012804,1582
2013,36085012804,1636
2014,36085012804,1639
2015,36085012804,1652
2016,36085012804,1705
2017,36085012804,1731
2018,36085012804,1742
2019,36085012804,1748
2020,36085012804,1692
