"year","census_tract","n_houses"
2010,34017014101,1795
2011,34017014101,1814
2012,34017014101,1877
2013,34017014101,2064
2014,34017014101,2044
2015,34017014101,2035
2016,34017014101,2037
2017,34017014101,2025
2018,34017014101,2021
2019,34017014101,2004
2020,34017014101,2257
