"year","census_tract","n_houses"
2010,9001044300,1744
2011,9001044300,1797
2012,9001044300,1776
2013,9001044300,1739
2014,9001044300,1707
2015,9001044300,1647
2016,9001044300,1676
2017,9001044300,1707
2018,9001044300,1782
2019,9001044300,1849
2020,9001044300,1864
