"year","census_tract","n_houses"
2010,34025802500,1131
2011,34025802500,1161
2012,34025802500,1187
2013,34025802500,1197
2014,34025802500,1209
2015,34025802500,1184
2016,34025802500,1170
2017,34025802500,1185
2018,34025802500,1228
2019,34025802500,1221
2020,34025802500,1407
