"year","census_tract","n_houses"
2010,36001013400,1174
2011,36001013400,1157
2012,36001013400,1185
2013,36001013400,1172
2014,36001013400,1148
2015,36001013400,1196
2016,36001013400,1187
2017,36001013400,1203
2018,36001013400,1281
2019,36001013400,1337
2020,36001013400,1353
